gene,p_value,high_median_survival,low_median_survival
LRMP,0.9481638669800908,72.0,72.0
YEATS4,0.9483908401318187,72.0,72.0
ABI1,0.9483908401318187,72.0,72.0
PRNP,0.9483908401318187,72.0,72.0
C16orf52,0.9488077608049211,72.0,72.0
SMC1A,0.9488077608049211,72.0,72.0
KIAA1244,0.9488077608049211,72.0,72.0
ZNF443,0.9488077608049211,72.0,72.0
ALOX15,0.9488077608049211,72.0,72.0
TSNARE1,0.9488077608049211,72.0,72.0
SLC25A19,0.9489813151872325,72.0,72.0
HSD3B7,0.9489813151872325,72.0,72.0
PABPC5,0.9500608146449546,72.0,72.0
ZSCAN21,0.9505435011257574,72.0,72.0
ZFP1,0.9505435011257574,72.0,72.0
RUNDC1,0.9505435011257574,72.0,72.0
CDC42BPB,0.9505435011257574,72.0,72.0
7-Mar,0.9505435011257574,72.0,72.0
C5orf33,0.9505435011257574,72.0,72.0
NEDD1,0.9505435011257574,72.0,72.0
DHX16,0.9505435011257574,72.0,72.0
LRRC45,0.9505435011257574,72.0,72.0
KLHDC5,0.9505435011257574,72.0,72.0
TTC30B,0.9505435011257574,72.0,72.0
RTEL1,0.9505435011257574,72.0,72.0
TP53,0.9509170612403863,72.0,72.0
XPO6,0.9509170612403863,72.0,72.0
NAPB,0.9509170612403863,72.0,72.0
TGIF1,0.9509170612403863,72.0,72.0
BCOR,0.9509170612403863,72.0,72.0
COMMD5,0.9512080594621413,72.0,72.0
CXCR4,0.9512080594621413,72.0,72.0
OSM,0.9512080594621413,72.0,72.0
STAM,0.9513739710928552,72.0,72.0
CCT6A,0.9513739710928552,72.0,72.0
AIM1,0.9513739710928552,72.0,72.0
MIPOL1,0.9513739710928552,72.0,72.0
ZNF334,0.9513739710928552,72.0,72.0
C15orf57,0.9513739710928552,72.0,72.0
RRN3,0.9513739710928552,72.0,72.0
SOX9,0.9513739710928552,72.0,72.0
TMEM45A,0.9513739710928552,72.0,72.0
SCIN,0.9513739710928552,72.0,72.0
MANEA,0.9513739710928552,72.0,72.0
WHSC2,0.9513739710928552,72.0,72.0
MC1R,0.9513739710928552,72.0,72.0
PITPNA,0.9513739710928552,72.0,72.0
SPAG7,0.9513739710928552,72.0,72.0
ATXN3,0.9513739710928552,72.0,72.0
NIPSNAP3A,0.9513739710928552,72.0,72.0
LCN2,0.9513739710928552,72.0,72.0
HNRNPAB,0.9513739710928552,72.0,72.0
NPM2,0.9513739710928552,72.0,72.0
PARL,0.9513739710928552,72.0,72.0
GALE,0.9513739710928552,72.0,72.0
LIPG,0.9513739710928552,72.0,72.0
FAM108B1,0.9513739710928552,72.0,72.0
MRPL12,0.951601306460099,72.0,72.0
FTL,0.951601306460099,72.0,72.0
BCL2L2-PABPN1,0.951601306460099,72.0,72.0
CNNM2,0.951601306460099,72.0,72.0
TBCA,0.951601306460099,72.0,72.0
DBNDD2,0.951601306460099,72.0,72.0
PPP2R1A,0.951601306460099,72.0,72.0
PLP2,0.951601306460099,72.0,72.0
C11orf2,0.951601306460099,72.0,72.0
STK3,0.951601306460099,72.0,72.0
DDX60,0.951601306460099,72.0,72.0
SYS1-DBNDD2,0.951601306460099,72.0,72.0
MRPL27,0.951601306460099,72.0,72.0
TBCB,0.951601306460099,72.0,72.0
LOC100288730,0.951601306460099,72.0,72.0
C6orf226,0.951601306460099,72.0,72.0
PABPN1,0.951601306460099,72.0,72.0
PSMB3,0.951601306460099,72.0,72.0
VTI1A,0.951780771849918,72.0,72.0
RBM8A,0.9518511305685632,72.0,72.0
GAA,0.9520295036658055,72.0,72.0
GPSM1,0.9520295036658055,72.0,72.0
APOBR,0.9520295036658055,72.0,72.0
LRRC31,0.9520295036658055,72.0,72.0
CLSTN2,0.9520295036658055,72.0,72.0
LMO4,0.9520295036658055,72.0,72.0
CCDC17,0.9520295036658055,72.0,72.0
GPR176,0.9520295036658055,72.0,72.0
HBB,0.9520295036658055,72.0,72.0
CACNA1D,0.9520295036658055,72.0,72.0
FOXS1,0.9520295036658055,72.0,72.0
GATAD2B,0.9520295036658055,72.0,72.0
GNAL,0.9520295036658055,72.0,72.0
KIAA1543,0.9520295036658055,72.0,72.0
OCIAD1,0.9521815008779013,72.0,72.0
CXCR3,0.9544191437774017,72.0,72.0
FCN1,0.9544191437774017,72.0,72.0
HINT3,0.9545650454379725,72.0,72.0
NDUFA12,0.9547928351484929,72.0,72.0
ZFAND2B,0.9552311363511181,72.0,72.0
LMF2,0.9552311363511181,72.0,72.0
TNK2,0.9552311363511181,72.0,72.0
C3orf70,0.9552311363511181,72.0,72.0
RND2,0.9552311363511181,72.0,72.0
LOC100132832,0.9553501127846143,72.0,72.0
ELOVL5,0.9557968344407439,72.0,72.0
ZMYM4,0.9557968344407439,72.0,72.0
GNAI3,0.9557968344407439,72.0,72.0
ZFP91,0.9557968344407439,72.0,72.0
C1orf183,0.958592058526739,72.0,72.0
F11,0.958592058526739,72.0,72.0
GPR56,0.958592058526739,72.0,72.0
SLC2A4RG,0.958592058526739,72.0,72.0
ZNF138,0.958592058526739,72.0,72.0
FOLR3,0.958592058526739,72.0,72.0
CPVL,0.9590099123770248,72.0,72.0
PSMG4,0.9590099123770248,72.0,72.0
PIGB,0.9592517687468771,72.0,72.0
ACAD11,0.9592517687468771,72.0,72.0
ATP5J2-PTCD1,0.9592517687468771,72.0,72.0
OSGEPL1,0.9592517687468771,72.0,72.0
CEACAM4,0.9592517687468771,72.0,72.0
DCXR,0.959429280721196,72.0,72.0
CCR7,0.959429280721196,72.0,72.0
RAD23A,0.959429280721196,72.0,72.0
SLU7,0.959429280721196,72.0,72.0
ECSIT,0.959429280721196,72.0,72.0
NAPA,0.959429280721196,72.0,72.0
SUMO1,0.959429280721196,72.0,72.0
APOBEC3C,0.959429280721196,72.0,72.0
USP50,0.9598348383102915,72.0,72.0
LOC150776,0.9609671532384062,72.0,72.0
PLCG1,0.9609671532384062,72.0,72.0
IGFBP3,0.9618138999307011,72.0,72.0
PIGC,0.9618138999307011,72.0,72.0
TRAPPC10,0.9618138999307011,72.0,72.0
SLC12A4,0.9618138999307011,72.0,72.0
POLD2,0.9618138999307011,72.0,72.0
MPRIP,0.9618138999307011,72.0,72.0
ZNF782,0.9618138999307011,72.0,72.0
PCDHGC5,0.9618138999307011,72.0,72.0
BMPR1B,0.9618138999307011,72.0,72.0
NLK,0.9618138999307011,72.0,72.0
SH3BGR,0.9618138999307011,72.0,72.0
FKRP,0.9618138999307011,72.0,72.0
CBFA2T3,0.9618138999307011,72.0,72.0
DRG2,0.9618138999307011,72.0,72.0
TRIM62,0.9618138999307011,72.0,72.0
COL4A2,0.9618138999307011,72.0,72.0
FERMT2,0.9618138999307011,72.0,72.0
PCDHGA9,0.9618138999307011,72.0,72.0
RALGPS1,0.9618138999307011,72.0,72.0
TMEM106B,0.9618138999307011,72.0,72.0
FAM83E,0.9618138999307011,72.0,72.0
FAM50A,0.9618138999307011,72.0,72.0
USP53,0.9618138999307011,72.0,72.0
SMEK1,0.9618138999307011,72.0,72.0
ETV1,0.9618138999307011,72.0,72.0
NUP88,0.9618138999307011,72.0,72.0
YTHDF1,0.9618138999307011,72.0,72.0
BMP1,0.9618138999307011,72.0,72.0
OVCH2,0.9618138999307011,72.0,72.0
C8orf84,0.9618138999307011,72.0,72.0
TMEM189,0.9618138999307011,72.0,72.0
CTPS2,0.9618138999307011,72.0,72.0
PREPL,0.9618138999307011,72.0,72.0
RBM42,0.9618138999307011,72.0,72.0
KLF7,0.9618138999307011,72.0,72.0
PCDHGA12,0.9618138999307011,72.0,72.0
PCDHGA8,0.9618138999307011,72.0,72.0
ULBP2,0.9618138999307011,72.0,72.0
ULK2,0.9618138999307011,72.0,72.0
MTR,0.9618138999307011,72.0,72.0
LOC100131176,0.9618138999307011,72.0,72.0
PDZD11,0.9618138999307011,72.0,72.0
POFUT2,0.9618138999307011,72.0,72.0
CCDC40,0.9618138999307011,72.0,72.0
KHNYN,0.9618138999307011,72.0,72.0
ZNF74,0.9618138999307011,72.0,72.0
RAI14,0.9618138999307011,72.0,72.0
RAD51L1,0.9618138999307011,72.0,72.0
FLJ46906,0.9618138999307011,72.0,72.0
TBC1D4,0.9618138999307011,72.0,72.0
LEPREL2,0.9618138999307011,72.0,72.0
DLX4,0.9618138999307011,72.0,72.0
NAGPA,0.9618138999307011,72.0,72.0
C2orf60,0.9618138999307011,72.0,72.0
RG9MTD3,0.9618138999307011,72.0,72.0
PCDH18,0.9618138999307011,72.0,72.0
FAM127C,0.9618138999307011,72.0,72.0
SAP130,0.9618138999307011,72.0,72.0
ST6GALNAC5,0.9618138999307011,72.0,72.0
FNBP1L,0.9618138999307011,72.0,72.0
SERINC2,0.9618138999307011,72.0,72.0
SCGB2A1,0.9618138999307011,72.0,72.0
KLC1,0.9618138999307011,72.0,72.0
LAS1L,0.9618138999307011,72.0,72.0
TRIM26,0.9618138999307011,72.0,72.0
EVI5L,0.9618138999307011,72.0,72.0
TMEM234,0.9618138999307011,72.0,72.0
KL,0.9618138999307011,72.0,72.0
CAPN6,0.9618138999307011,72.0,72.0
BTBD10,0.9618138999307011,72.0,72.0
RABL2A,0.9618138999307011,72.0,72.0
GRHL2,0.9618138999307011,72.0,72.0
GRN,0.9618138999307011,72.0,72.0
FAM109A,0.9618138999307011,72.0,72.0
RRAGD,0.9618138999307011,72.0,72.0
ZZEF1,0.9618138999307011,72.0,72.0
ZFYVE1,0.9618138999307011,72.0,72.0
ZDHHC23,0.9618138999307011,72.0,72.0
ZHX2,0.9618138999307011,72.0,72.0
RXRB,0.9618138999307011,72.0,72.0
ATP6V1B1,0.9618138999307011,72.0,72.0
HES2,0.9620352149681957,72.0,72.0
SCPEP1,0.9622409739012783,72.0,72.0
SUMF2,0.9624790568626111,72.0,72.0
TMSB10,0.9624790568626111,72.0,72.0
GLIPR1,0.9624790568626111,72.0,72.0
PCMTD1,0.9624790568626111,72.0,72.0
RAMP1,0.9624790568626111,72.0,72.0
PHLDA2,0.9624790568626111,72.0,72.0
CLIC3,0.9624790568626111,72.0,72.0
LOC654342,0.9624790568626111,72.0,72.0
LRRC8E,0.9624790568626111,72.0,72.0
HTATIP2,0.9624790568626111,72.0,72.0
NCRNA00245,0.9624790568626111,72.0,72.0
CD164,0.9624790568626111,72.0,72.0
ASPSCR1,0.9624790568626111,72.0,72.0
GLT25D1,0.9624790568626111,72.0,72.0
PLCB3,0.9624790568626111,72.0,72.0
IYD,0.9624790568626111,72.0,72.0
SPRN,0.9624790568626111,72.0,72.0
NINJ1,0.9626420052567253,72.0,72.0
SIRPA,0.9626420052567253,72.0,72.0
CTNNBIP1,0.9626420052567253,72.0,72.0
EIF3I,0.9626420052567253,72.0,72.0
IFNGR2,0.9626420052567253,72.0,72.0
CCR4,0.9626420052567253,72.0,72.0
GSPT1,0.9626420052567253,72.0,72.0
LAMTOR2,0.9626420052567253,72.0,72.0
NOD2,0.9626420052567253,72.0,72.0
TTC22,0.9626420052567253,72.0,72.0
YIPF4,0.9628681651228153,72.0,72.0
HMGN5,0.9628843978403125,72.0,72.0
ORC4,0.9633002917814348,72.0,72.0
SPTBN5,0.9633002917814348,72.0,72.0
HDHD1,0.9633002917814348,72.0,72.0
ING2,0.9633002917814348,72.0,72.0
CC2D1A,0.9633002917814348,72.0,72.0
MAST2,0.9633002917814348,72.0,72.0
RAVER2,0.9633002917814348,72.0,72.0
AMBRA1,0.9633002917814348,72.0,72.0
CDON,0.9633002917814348,72.0,72.0
TSHZ1,0.9633002917814348,72.0,72.0
RAB8A,0.9648617915562788,72.0,72.0
PRRG1,0.9650196601814155,72.0,72.0
PDP1,0.9650196601814155,72.0,72.0
SCARNA6,0.9650196601814155,72.0,72.0
ARHGAP5,0.9650196601814155,72.0,72.0
RPS6KA5,0.9650196601814155,72.0,72.0
BEX1,0.9652419707244839,72.0,72.0
SIRT7,0.9656923803298383,72.0,72.0
ZNHIT1,0.9656923803298383,72.0,72.0
ZNF143,0.9656923803298383,72.0,72.0
TUBE1,0.9656923803298383,72.0,72.0
P2RX4,0.9656923803298383,72.0,72.0
ADH1C,0.9656923803298383,72.0,72.0
MRPS9,0.9656923803298383,72.0,72.0
MRPL34,0.9656923803298383,72.0,72.0
IZUMO4,0.9656923803298383,72.0,72.0
COX7B,0.9656923803298383,72.0,72.0
PDLIM1,0.9656923803298383,72.0,72.0
SART3,0.9656923803298383,72.0,72.0
KCTD14,0.9656923803298383,72.0,72.0
CA9,0.9656923803298383,72.0,72.0
RPL10,0.9656923803298383,72.0,72.0
KLC4,0.9656923803298383,72.0,72.0
NDUFB2,0.9656923803298383,72.0,72.0
C22orf13,0.9656923803298383,72.0,72.0
ALDH1A1,0.9656923803298383,72.0,72.0
RNF220,0.9656923803298383,72.0,72.0
SDC2,0.9656923803298383,72.0,72.0
PLA2G2A,0.9656923803298383,72.0,72.0
ARHGEF1,0.9656923803298383,72.0,72.0
FGR,0.9656923803298383,72.0,72.0
MARVELD2,0.9656923803298383,72.0,72.0
EFHD2,0.9656923803298383,72.0,72.0
HLX,0.9656923803298383,72.0,72.0
HLA-DRB5,0.9656923803298383,72.0,72.0
RPL35A,0.9656923803298383,72.0,72.0
CD36,0.9656923803298383,72.0,72.0
ALKBH6,0.9656923803298383,72.0,72.0
CXCL2,0.9658404402419122,72.0,72.0
SH3D21,0.9658404402419122,72.0,72.0
CYB5R4,0.9658404402419122,72.0,72.0
LOC283070,0.9660672491894724,72.0,72.0
VPS29,0.9660672491894724,72.0,72.0
NDUFA4L2,0.9660672491894724,72.0,72.0
PANX1,0.966240393703811,72.0,72.0
DYM,0.966240393703811,72.0,72.0
IGFBP7,0.9665068686030498,72.0,72.0
NPIP,0.9665068686030498,72.0,72.0
PLAGL2,0.9665068686030498,72.0,72.0
TRPC4AP,0.9665068686030498,72.0,72.0
SMPD4,0.9665068686030498,72.0,72.0
TRIM37,0.9670837809849776,72.0,72.0
ANKIB1,0.9670837809849776,72.0,72.0
ZNF813,0.9670837809849776,72.0,72.0
ASCC2,0.9688926984863531,72.0,72.0
TMED8,0.9694699942549848,72.0,72.0
RFT1,0.9694699942549848,72.0,84.0
HERC2P3,0.9698673939005291,72.0,72.0
TMEM181,0.9701422482035551,72.0,72.0
RBX1,0.9702917623659522,72.0,72.0
CABLES2,0.9722484866738139,72.0,72.0
ZNF498,0.9722484866738139,72.0,72.0
IQSEC3,0.9722484866738139,72.0,72.0
AFG3L1P,0.9726880601088141,72.0,72.0
IQSEC1,0.9726880601088141,72.0,72.0
L3MBTL1,0.9726880601088141,72.0,72.0
ZSWIM1,0.9726880601088141,72.0,72.0
TUBG2,0.9726880601088141,72.0,72.0
DHX38,0.9726880601088141,72.0,72.0
AFMID,0.9726880601088141,72.0,72.0
TAB1,0.9726880601088141,72.0,72.0
C3orf31,0.9726880601088141,72.0,72.0
CYP2J2,0.9726880601088141,72.0,72.0
ZNF607,0.9726880601088141,72.0,72.0
ANAPC5,0.9726880601088141,72.0,72.0
NUP107,0.9726880601088141,72.0,72.0
C21orf62,0.9726880601088141,72.0,72.0
PICK1,0.9726880601088141,72.0,72.0
SEPX1,0.9728569779188987,72.0,72.0
HAGHL,0.9728569779188987,72.0,72.0
ACTB,0.9730887194853849,72.0,72.0
NUAK2,0.9730887194853849,72.0,72.0
TSG101,0.9730887194853849,72.0,72.0
WHAMML2,0.9730887194853849,72.0,72.0
ALOX5,0.9730887194853849,72.0,72.0
ERV3,0.9730887194853849,72.0,72.0
COMMD1,0.9730887194853849,72.0,72.0
C9orf69,0.9730887194853849,72.0,72.0
SLC12A6,0.9730887194853849,72.0,72.0
VPS13D,0.9730887194853849,72.0,72.0
ZNF606,0.9730887194853849,72.0,72.0
SLC22A4,0.9730887194853849,72.0,72.0
KIAA1211,0.9730887194853849,72.0,72.0
SH3PXD2A,0.9730887194853849,72.0,72.0
GBP1P1,0.9730887194853849,72.0,72.0
PSD4,0.9730887194853849,72.0,72.0
LRRC17,0.9730887194853849,72.0,72.0
NXF1,0.9730887194853849,72.0,72.0
C1orf190,0.9730887194853849,72.0,72.0
TFG,0.9730887194853849,72.0,72.0
TBC1D1,0.9730887194853849,72.0,72.0
GPR160,0.9730887194853849,72.0,72.0
MAML1,0.9730887194853849,72.0,72.0
SLC38A5,0.9730887194853849,72.0,72.0
COL23A1,0.9730887194853849,72.0,72.0
ACSS3,0.9730887194853849,72.0,72.0
MLEC,0.9730887194853849,72.0,72.0
FDX1L,0.9730887194853849,72.0,72.0
HLA-DQA2,0.9730887194853849,72.0,72.0
SETDB1,0.9730887194853849,72.0,72.0
RECK,0.9730887194853849,72.0,72.0
SCYL3,0.9730887194853849,72.0,72.0
GRIPAP1,0.9730887194853849,72.0,72.0
STX5,0.9730887194853849,72.0,72.0
SLC1A3,0.9730887194853849,72.0,72.0
C9orf119,0.9733639909013234,72.0,72.0
IFI44L,0.9735196868147948,72.0,72.0
PARP4,0.9735196868147948,72.0,72.0
FERMT1,0.9735196868147948,72.0,72.0
RPL23A,0.9735196868147948,72.0,72.0
AK2,0.9735196868147948,72.0,72.0
XPA,0.9735196868147948,72.0,72.0
NPM1,0.9735196868147948,72.0,72.0
FRG1B,0.9735196868147948,72.0,72.0
PER3,0.9735196868147948,72.0,72.0
MARVELD1,0.9735196868147948,72.0,72.0
OPTN,0.9735196868147948,72.0,72.0
DCTD,0.9735196868147948,72.0,72.0
ATP5H,0.9735196868147948,72.0,72.0
ETFA,0.9735196868147948,72.0,72.0
SPTLC1,0.9735196868147948,72.0,72.0
ZNF502,0.9735196868147948,72.0,72.0
LOC100132288,0.9735196868147948,72.0,72.0
ZNF737,0.9735196868147948,72.0,72.0
STOX1,0.9737543854123397,72.0,72.0
C6orf136,0.9737543854123397,72.0,72.0
DYNC1I2,0.9737543854123397,72.0,72.0
FAM89A,0.9737543854123397,72.0,72.0
CCDC88B,0.9737543854123397,72.0,72.0
PERP,0.9737543854123397,72.0,72.0
HS3ST1,0.9737543854123397,72.0,72.0
PTPN3,0.9737543854123397,72.0,72.0
PLIN2,0.9737543854123397,72.0,72.0
MCF2L,0.9737543854123397,72.0,72.0
RBM27,0.9737543854123397,72.0,72.0
TMED7,0.9737543854123397,72.0,72.0
MICA,0.9737543854123397,72.0,72.0
PCMT1,0.9737543854123397,72.0,72.0
AZIN1,0.9737543854123397,72.0,72.0
FAM105A,0.9741702175499704,72.0,72.0
RASSF10,0.9741702175499704,72.0,72.0
ZNF250,0.9754649996296028,72.0,72.0
PIGX,0.9754649996296028,72.0,72.0
ABCC6P2,0.9754649996296028,72.0,72.0
PIWIL4,0.9756159761870091,72.0,72.0
WDR34,0.9759090608535427,72.0,72.0
ANKRD11,0.9759090608535427,72.0,72.0
CDC42BPG,0.9759090608535427,72.0,72.0
PEX5,0.9759090608535427,72.0,72.0
RAB6A,0.9759090608535427,72.0,72.0
PRCP,0.9759090608535427,72.0,72.0
ATP8B1,0.9759090608535427,72.0,72.0
GIT1,0.9759090608535427,72.0,72.0
RPL14,0.9761405721070088,72.0,72.0
UQCRQ,0.9761405721070088,72.0,72.0
OSTF1,0.9761405721070088,72.0,72.0
TALDO1,0.9761405721070088,72.0,72.0
PVT1,0.9761405721070088,72.0,72.0
ALDH3A1,0.9761405721070088,72.0,72.0
AEN,0.9761405721070088,72.0,72.0
ALDOA,0.9761405721070088,72.0,72.0
VSIG4,0.9761405721070088,72.0,72.0
ZNF664,0.9762987076717872,72.0,72.0
FUT4,0.9762987076717872,72.0,72.0
KRCC1,0.9762987076717872,72.0,72.0
TBC1D10B,0.9762987076717872,72.0,72.0
MRPS17,0.9762987076717872,72.0,72.0
ATP2B1,0.9762987076717872,72.0,72.0
THSD1P1,0.9765228037707393,72.0,72.0
LOC643837,0.9765703915220293,72.0,72.0
CCL3L3,0.9765703915220293,72.0,72.0
COX7A2,0.976735088612157,72.0,72.0
UPF2,0.976735088612157,72.0,72.0
TEX10,0.976735088612157,72.0,72.0
VSNL1,0.9769695147051584,72.0,72.0
GRAMD3,0.9769695147051584,72.0,72.0
RPL26L1,0.9769695147051584,72.0,72.0
NEK8,0.9769695147051584,72.0,72.0
AATK,0.9769695147051584,72.0,72.0
PANK2,0.9769695147051584,72.0,72.0
CA8,0.9769695147051584,72.0,72.0
SHH,0.9769695147051584,72.0,72.0
KIAA0562,0.9769695147051584,72.0,72.0
LBX2,0.9769695147051584,72.0,72.0
LRCH1,0.9769695147051584,72.0,72.0
MACC1,0.9769695147051584,72.0,72.0
FAM69B,0.9769695147051584,72.0,72.0
ADAMTS10,0.9769695147051584,72.0,72.0
PRKCDBP,0.9769695147051584,72.0,72.0
SEC14L2,0.9769695147051584,72.0,72.0
BTBD9,0.9769695147051584,72.0,72.0
FAM18B2-CDRT4,0.9769695147051584,72.0,72.0
LENG1,0.9769695147051584,72.0,72.0
FAM192A,0.9769695147051584,72.0,72.0
KLHDC7A,0.9769695147051584,72.0,72.0
LOC92659,0.9769695147051584,72.0,72.0
VIP,0.9769695147051584,72.0,72.0
KCTD10,0.9769695147051584,72.0,72.0
DRAP1,0.9769695147051584,72.0,72.0
PLAG1,0.9769695147051584,72.0,72.0
LOC100093631,0.9769695147051584,72.0,72.0
LOC202781,0.9769695147051584,72.0,72.0
LOC100132891,0.9769695147051584,72.0,72.0
TUBB6,0.9769695147051584,72.0,72.0
FJX1,0.9769695147051584,72.0,72.0
PDCD4,0.9769695147051584,72.0,72.0
LOC729991-MEF2B,0.9769695147051584,72.0,72.0
GTF2IP1,0.9769695147051584,72.0,72.0
EHD4,0.9769695147051584,72.0,72.0
EIF2B4,0.9769695147051584,72.0,72.0
TAGLN,0.9769695147051584,72.0,72.0
FASTK,0.9769695147051584,72.0,72.0
MARK4,0.9769695147051584,72.0,72.0
ZNF384,0.9769695147051584,72.0,72.0
ProSAPiP1,0.9769695147051584,72.0,72.0
SPATA13,0.9769695147051584,72.0,72.0
TESK2,0.9769695147051584,72.0,72.0
SFSWAP,0.9769695147051584,72.0,72.0
CDRT4,0.9769695147051584,72.0,72.0
MMEL1,0.9769695147051584,72.0,72.0
TACC2,0.9769695147051584,72.0,72.0
C20orf111,0.9769695147051584,72.0,72.0
PROS1,0.9769695147051584,72.0,72.0
RPL37A,0.9769695147051584,72.0,72.0
FNBP4,0.9769695147051584,72.0,72.0
RNF167,0.9769695147051584,72.0,72.0
C6orf145,0.9769695147051584,72.0,72.0
CCDC85B,0.9771963377129365,72.0,72.0
CSDC2,0.9773924283338657,72.0,72.0
DGCR8,0.9777878569741569,72.0,72.0
CENPP,0.9787439184668741,72.0,72.0
LOC100170939,0.9787439184668741,72.0,72.0
CTU1,0.9793515945218654,72.0,72.0
AGTPBP1,0.9794138178821764,72.0,72.0
OSMR,0.9800740218427259,72.0,72.0
SMARCB1,0.9801763893082057,72.0,72.0
ZNF77,0.9801763893082057,72.0,72.0
CTC1,0.9801763893082057,72.0,72.0
GSTT2,0.9801763893082057,72.0,72.0
TOP3B,0.9801763893082057,72.0,72.0
TNFRSF4,0.9801763893082057,72.0,72.0
SUGP2,0.9807692196972642,72.0,72.0
SLC25A46,0.9807692196972642,72.0,72.0
AASS,0.9807692196972642,72.0,72.0
NOL6,0.9807692196972642,72.0,72.0
CDK5R1,0.9814399475283333,72.0,72.0
MN1,0.9831332247035895,72.0,72.0
CRIP2,0.9831332247035895,72.0,72.0
ADAT1,0.9832985093095856,72.0,72.0
GATA6,0.9833038997843084,72.0,72.0
ECM2,0.9835328353656153,72.0,72.0
S100A12,0.9838293412063114,72.0,72.0
LOC255512,0.9839712871223009,72.0,72.0
NDUFS8,0.9839712871223009,72.0,72.0
ANKRD54,0.9839712871223009,72.0,72.0
APOL3,0.9839712871223009,72.0,72.0
DNTTIP1,0.9839712871223009,72.0,72.0
DPH1,0.9839712871223009,72.0,72.0
SRSF10,0.9839712871223009,72.0,72.0
FXYD2,0.9839712871223009,72.0,72.0
UBE2A,0.9839712871223009,72.0,72.0
C19orf44,0.9839712871223009,72.0,72.0
THOC5,0.9839712871223009,72.0,72.0
DPY19L2,0.9839712871223009,72.0,72.0
B3GNT1,0.9839712871223009,72.0,72.0
PECAM1,0.9839712871223009,72.0,72.0
RPL39,0.9839712871223009,72.0,72.0
POLE4,0.9839712871223009,72.0,72.0
SLC35B1,0.9839712871223009,72.0,72.0
PGRMC2,0.9839712871223009,72.0,72.0
HLA-DQA1,0.9839712871223009,72.0,72.0
2-Mar,0.9839712871223009,72.0,72.0
EBP,0.9839712871223009,72.0,72.0
CRYGS,0.9839712871223009,72.0,72.0
PML,0.9839712871223009,72.0,72.0
LOC645676,0.9839712871223009,72.0,72.0
UFD1L,0.9839712871223009,72.0,72.0
RGS3,0.9839712871223009,72.0,72.0
MST1P2,0.9839712871223009,72.0,72.0
GBP4,0.9839712871223009,72.0,72.0
RPLP0,0.9839712871223009,72.0,72.0
CYB5B,0.9839712871223009,72.0,72.0
TMCC3,0.9841369033110612,72.0,72.0
TFAM,0.9842193720180737,72.0,72.0
RNF187,0.9843679033931381,72.0,72.0
MAPKAPK2,0.9843679033931381,72.0,72.0
TFCP2L1,0.9846312445807065,72.0,72.0
ACSM5,0.9846629996032745,72.0,72.0
ZNF382,0.9846629996032745,72.0,72.0
CEBPB,0.9848012418575678,72.0,72.0
RIMS4,0.9853290762098046,72.0,72.0
STK25,0.9863575039285857,72.0,72.0
MIER3,0.9863575039285857,72.0,72.0
CREB5,0.9863575039285857,72.0,72.0
TSPAN2,0.9863575039285857,72.0,72.0
LYPD6B,0.986520825103494,72.0,72.0
PL-5283,0.9867504374345261,72.0,72.0
CAMKK1,0.9867504374345261,72.0,72.0
FBN1,0.9867504374345261,72.0,72.0
KIAA0802,0.9867504374345261,72.0,72.0
LANCL1,0.9867504374345261,72.0,72.0
PCSK5,0.9867504374345261,72.0,72.0
CAPSL,0.9867504374345261,72.0,72.0
TRAF3IP2,0.9870237170299349,72.0,72.0
RTEL1-TNFRSF6B,0.9871907549756274,72.0,72.0
ZSWIM7,0.9871907549756274,72.0,72.0
C6orf163,0.9871907549756274,72.0,72.0
TMEM141,0.9871907549756274,72.0,72.0
GPR4,0.9871907549756274,72.0,72.0
LOC646851,0.9871907549756274,72.0,72.0
FAM149A,0.9871907549756274,72.0,72.0
CC2D2A,0.9871907549756274,72.0,72.0
CORO1C,0.9871907549756274,72.0,72.0
ATG12,0.9871907549756274,72.0,72.0
TWIST1,0.9871907549756274,72.0,72.0
FRMD3,0.9871907549756274,72.0,72.0
ZNF738,0.9871907549756274,72.0,72.0
TAPBP,0.9871907549756274,72.0,72.0
PCDHGB1,0.9871907549756274,72.0,72.0
AKR1B1,0.9871907549756274,72.0,72.0
RBM41,0.9871907549756274,72.0,72.0
UNC119B,0.9871907549756274,72.0,72.0
IL13RA2,0.9871907549756274,72.0,72.0
SLA2,0.9871907549756274,72.0,72.0
LOC100130691,0.9871907549756274,72.0,72.0
RNF139,0.9871907549756274,72.0,72.0
TIMP2,0.9871907549756274,72.0,72.0
LSM3,0.9871907549756274,72.0,72.0
RAB1A,0.9871907549756274,72.0,72.0
ZMAT2,0.9871907549756274,72.0,72.0
CCT2,0.9871907549756274,72.0,72.0
C11orf67,0.9871907549756274,72.0,72.0
ADCK4,0.9871907549756274,72.0,72.0
ZNF165,0.9871907549756274,72.0,72.0
AS3MT,0.9871907549756274,72.0,72.0
PUM2,0.9871907549756274,72.0,72.0
FOXJ1,0.9871907549756274,72.0,72.0
SLC25A12,0.9871907549756274,72.0,72.0
STX16,0.9871907549756274,72.0,72.0
KIAA0528,0.9871907549756274,72.0,72.0
C10orf12,0.9871907549756274,72.0,72.0
IER5L,0.9871907549756274,72.0,72.0
HMGCS1,0.9871907549756274,72.0,72.0
PKD1P1,0.9871907549756274,72.0,72.0
YWHAZ,0.9871907549756274,72.0,72.0
